t,value
1572293142,53
1572293142,53
1572293142,53
1572293142,53
1572293142,53
1572293142,53
1572293142,53
1572293142,53
1572293142,53
1572293142,53
1572293142,53
1572293142,53
1572293142,53
1572293142,53
1572293142,53
1572293142,53
1572293142,53
1572293142,53
1572293142,53
1572293142,53
1572293142,53
1572293142,53
1572293143,53
1572293143,53
1572293143,53
1572293143,53
1572293143,53
1572293143,53
1572293143,53
1572293143,53
1572293143,53
1572293143,53
1572293143,53
1572293143,53
1572293143,53
1572293143,53
1572293143,53
1572293143,53
1572293143,53
1572293143,53
1572293143,53
1572293143,53
1572293143,53
1572293143,53
1572293143,53
1572293143,53
1572293143,53
1572293143,53
1572293143,53
1572293143,53
1572293143,53
1572293143,53
1572293143,53
1572293143,53
1572293143,53
1572293143,53
1572293143,53
1572293143,53
1572293143,53
1572293143,53
1572293143,53
1572293143,53
1572293143,53
1572293143,53
1572293143,53
1572293143,53
1572293143,53
1572293143,53
1572293143,53
1572293143,53
1572293143,53
1572293143,53
1572293143,53
1572293144,53
1572293144,53
1572293144,53
1572293144,53
1572293144,53
1572293144,53
1572293144,53
1572293144,53
1572293144,53
1572293144,53
1572293144,53
1572293144,53
1572293144,53
1572293144,53
1572293144,53
1572293144,53
1572293144,53
1572293144,53
1572293144,53
1572293144,53
1572293144,53
1572293144,53
1572293144,53
1572293144,53
1572293144,53
1572293144,53
1572293144,53
1572293144,53
1572293144,53
1572293144,53
1572293144,53
1572293144,53
1572293144,53
1572293144,53
1572293144,53
1572293144,53
1572293144,53
1572293144,53
1572293145,53
1572293145,53
1572293145,53
1572293145,53
1572293145,53
1572293145,53
1572293145,53
1572293145,53
1572293145,53
1572293145,53
1572293145,53
1572293145,53
1572293145,53
1572293145,53
1572293145,53
1572293145,53
1572293145,53
1572293145,53
1572293145,53
1572293145,53
1572293145,53
1572293145,53
1572293145,53
1572293145,53
1572293145,53
1572293146,53
1572293146,53
1572293146,53
1572293146,53
1572293146,53
1572293146,53
1572293146,53
1572293146,53
1572293146,53
1572293146,53
1572293146,53
1572293146,53
