t,value
1572283940,17086240
1572283943,17086240
1572283946,17161528
1572283949,17164296
1572283952,17164296
1572283955,17164296
1572283958,17164296
1572283961,17164776
1572283964,17164776
1572283967,17164776
1572283970,17164776
1572283973,17164776
1572283976,17164776
1572283979,17164776
1572283982,17164776
1572283985,17164776
1572283988,17164776
1572283991,17164776
1572283994,17164776
1572283997,17164776
1572284000,17166208
1572284003,17166208
1572284006,17166208
1572284009,17166208
1572284012,17166208
1572284015,17166208
1572284018,17166208
1572284021,17166208
1572284024,17166208
1572284027,17166208
1572284030,17166688
1572284033,17166688
1572284036,17167216
1572284039,17167216
1572284042,17167216
1572284045,17167216
1572284048,17167216
1572284051,17167216
1572284054,17167216
1572284057,17167216
1572284060,17167216
1572284063,17167216
1572284066,17167216
1572284069,17167216
1572284072,17167216
1572284075,17167216
1572284078,17167216
1572284081,17167216
1572284084,17167216
1572284087,17167216
1572284090,17167216
1572284093,17167216
1572284096,17167216
1572284099,17167216
1572284102,17167216
1572284105,17168400
1572284108,17168400
1572284111,17168400
1572284114,17168400
1572284117,17168400
1572284120,17168400
1572284123,17168400
1572284126,17168400
1572284129,17168400
1572284132,17168400
1572284135,17168400
1572284138,17168400
1572284141,17168400
1572284144,17168400
1572284147,17168400
1572284150,17203896
1572284153,17203896
1572284156,17203896
1572284159,17203896
1572284162,17203896
1572284165,17203896
1572284168,17203896
1572284171,17203896
1572284174,17203896
1572284177,17203896
1572284180,17203896
1572284183,17203896
1572284186,17203896
1572284189,17203896
1572284192,17203896
1572284195,17203896
1572284198,17203896
1572284201,17203896
1572284204,17203896
1572284207,17205000
1572284210,17205000
1572284213,17205000
1572284216,17205000
1572284219,17210816
1572284222,17229448
1572284225,17229448
1572284228,17236568
1572284231,17236568
1572284234,17236568
1572284237,17236568
1572284240,17236568
1572284243,17236568
1572284246,17236568
1572284249,17236568
1572284252,17236568
1572284255,17236568
1572284258,17239376
1572284261,17239376
1572284264,17241032
1572284267,17241032
1572284270,17241032
1572284273,17241032
1572284276,17241032
1572284279,17241032
1572284282,17241032
1572284285,17241032
1572284288,17241032
1572284291,17241032
1572284294,17241032
1572284297,17241032
1572284300,17241032
1572284303,17241032
1572284306,17241032
1572284309,17241032
1572284312,17241032
1572284315,17241032
1572284318,17241032
1572284321,17241032
1572284324,17241032
1572284327,17241032
1572284330,17241032
1572284333,17241032
1572284336,17241032
1572284339,17241032
1572284342,17241032
1572284345,17241032
1572284348,17241032
1572284351,17241032
1572284354,17241032
1572284357,17241032
1572284360,17241032
1572284363,17241032
1572284366,17241032
1572284369,17241032
1572284372,17241032
1572284375,17241032
1572284378,17241032
1572284381,17241032
1572284384,17241032
1572284387,17241032
1572284390,17241032
1572284393,17241032
1572284396,17241032
1572284399,17241032
1572284402,17241584
1572284405,17241584
1572284408,17241584
1572284411,17241584
1572284414,17241584
1572284417,17241584
1572284420,17241584
1572284423,17241584
1572284426,17241584
1572284429,17241584
1572284432,17241584
1572284435,17241584
1572284438,17241584
1572284441,17241584
1572284444,17241584
1572284447,17242136
1572284450,17242136
1572284453,17242136
1572284456,17242136
1572284459,17242136
1572284462,17242136
1572284465,17244672
1572284468,17249504
1572284471,17249504
1572284474,17249504
1572284477,17252840
1572284480,17252840
1572284483,17252840
1572284486,17252840
1572284489,17252840
1572284492,17252840
1572284495,17252840
1572284498,17252840
1572284501,17252840
1572284504,17252840
1572284507,17252840
1572284510,17252840
1572284513,17252840
1572284516,17252840
1572284519,17252840
1572284522,17252840
1572284525,17252840
1572284528,17252840
1572284531,17252840
1572284534,17252840
1572284537,17254024
1572284540,17254024
1572284543,17254024
1572284546,17254024
1572284549,17254024
1572284552,17254024
1572284555,17254024
1572284558,17256392
1572284561,17256920
1572284564,17256920
1572284567,17256920
1572284570,17256920
1572284573,17256920
1572284576,17256920
1572284579,17256920
1572284582,17256920
1572284585,17257424
1572284588,17257424
1572284591,17257424
1572284594,17257424
1572284597,17257424
1572284600,17257424
1572284603,17257424
1572284606,17257424
1572284609,17257424
1572284612,17257424
1572284615,17257424
1572284618,17257424
1572284621,17257424
1572284624,17257424
1572284627,17257424
1572284630,17257424
1572284633,17257424
1572284636,17257424
1572284639,17257424
1572284642,17257424
1572284645,17257424
1572284648,17257424
1572284651,17257424
1572284654,17257424
1572284657,17257424
1572284660,17257424
1572284663,17257424
1572284666,17257424
1572284669,17257424
1572284672,17257424
1572284675,17257424
1572284678,17257424
1572284681,17257424
1572284684,17257424
1572284687,17257424
1572284690,17257424
1572284693,17257424
1572284696,17257424
1572284699,17257424
1572284702,17257424
1572284705,17257424
1572284708,17257424
1572284711,17260184
1572284714,17260184
1572284717,17260184
1572284720,17260184
1572284723,17260184
1572284726,17260184
1572284729,17260184
1572284732,17260184
1572284735,17260184
1572284738,17260184
