t,value
1572293142,8
1572293142,8
1572293142,8
1572293142,8
1572293142,8
1572293142,8
1572293142,8
1572293142,8
1572293143,8
1572293143,8
1572293143,8
1572293143,8
1572293143,8
1572293143,8
1572293143,8
1572293143,8
1572293143,8
1572293143,8
1572293143,8
1572293143,8
1572293143,8
1572293143,8
1572293143,8
1572293143,8
1572293143,8
1572293143,8
1572293143,8
1572293143,8
1572293143,8
1572293143,8
1572293143,8
1572293143,8
1572293143,8
1572293143,8
1572293143,8
1572293143,8
1572293143,8
1572293143,8
1572293143,8
1572293143,8
1572293143,8
1572293143,8
1572293143,8
1572293143,8
1572293143,8
1572293143,8
1572293143,8
1572293143,8
1572293143,8
1572293143,8
1572293143,8
1572293143,8
1572293143,8
1572293143,8
1572293143,8
1572293143,8
1572293143,8
1572293143,8
1572293143,8
1572293144,8
1572293144,8
1572293144,8
1572293144,8
1572293144,8
1572293144,8
1572293144,8
1572293144,8
1572293144,8
1572293144,8
1572293144,8
1572293144,8
1572293144,8
1572293144,8
1572293144,8
1572293144,8
1572293144,8
1572293144,8
1572293144,8
1572293144,8
1572293144,8
1572293144,8
1572293144,8
1572293144,8
1572293144,8
1572293144,8
1572293144,8
1572293144,8
1572293144,8
1572293144,8
1572293144,8
1572293144,8
1572293144,8
1572293144,8
1572293144,8
1572293144,8
1572293144,8
1572293144,8
1572293145,8
1572293145,8
1572293145,8
1572293145,8
1572293145,8
1572293145,8
1572293145,8
1572293145,8
1572293145,8
1572293145,8
1572293145,8
1572293145,8
1572293145,8
1572293145,8
1572293145,8
1572293145,8
1572293145,8
1572293145,8
1572293145,8
1572293145,8
1572293145,8
1572293145,8
1572293145,8
1572293145,8
1572293145,8
1572293146,8
1572293146,8
1572293146,8
1572293146,8
1572293146,8
1572293146,8
1572293146,8
1572293146,8
1572293146,8
1572293146,8
1572293146,8
1572293146,8
