t,value
1572283076,50
1572283079,50
1572283082,50
1572283085,50
1572283088,51
1572283091,51
1572283094,51
1572283097,50
1572283100,50
1572283103,50
1572283106,51
1572283109,51
1572283112,51
1572283115,50
1572283118,50
1572283121,50
1572283124,50
1572283127,51
1572283130,51
1572283133,51
1572283136,50
1572283139,50
1572283142,50
1572283145,50
1572283148,51
1572283151,51
1572283154,51
1572283157,50
1572283160,50
1572283163,50
1572283166,51
1572283169,51
1572283172,51
1572283175,50
1572283178,50
1572283181,50
1572283184,50
1572283187,51
1572283190,51
1572283193,51
1572283196,50
1572283199,50
1572283202,50
1572283205,50
1572283208,51
1572283211,51
1572283214,51
1572283217,50
1572283220,50
1572283223,50
1572283226,52
1572283229,52
1572283232,51
1572283235,50
1572283238,50
1572283241,50
1572283244,51
1572283247,51
1572283250,51
1572283253,51
1572283256,50
1572283259,50
1572283262,50
1572283265,50
1572283268,51
1572283271,51
1572283274,51
1572283277,50
1572283280,50
1572283283,50
1572283286,51
1572283289,51
1572283292,51
1572283295,50
1572283298,51
1572283301,52
1572283304,52
1572283307,52
1572283310,51
1572283313,52
1572283316,52
1572283319,52
1572283322,50
1572283325,50
1572283328,51
1572283331,51
1572283334,51
1572283337,50
1572283340,50
1572283343,50
1572283346,51
1572283349,51
1572283352,51
1572283355,50
1572283358,50
1572283361,50
1572283364,50
1572283367,51
1572283370,51
1572283373,51
1572283376,50
1572283379,52
1572283382,52
1572283385,52
1572283388,52
1572283391,51
1572283394,51
1572283397,51
1572283400,52
1572283403,52
1572283406,52
1572283409,52
1572283412,51
1572283415,52
1572283418,52
1572283421,52
1572283424,52
1572283427,51
1572283430,51
1572283433,52
1572283436,52
1572283439,52
1572283442,52
1572283445,52
1572283448,52
1572283451,52
1572283454,52
1572283457,52
1572283460,52
1572283463,52
1572283466,52
1572283469,52
1572283472,52
1572283475,52
1572283478,52
1572283481,52
1572283484,52
1572283487,52
1572283490,52
1572283493,52
1572283496,51
1572283499,50
1572283502,50
1572283505,50
1572283508,51
1572283511,51
1572283514,51
1572283517,50
1572283520,50
1572283523,50
1572283526,51
1572283529,51
1572283532,51
1572283535,50
1572283538,50
1572283541,52
1572283544,53
1572283547,52
1572283550,52
1572283553,52
1572283556,53
1572283559,53
1572283562,53
1572283565,53
1572283568,52
1572283571,53
1572283574,53
1572283577,53
1572283580,52
1572283583,54
1572283586,54
1572283589,53
1572283592,54
1572283595,54
1572283598,53
1572283601,52
1572283604,51
1572283607,53
1572283610,53
1572283613,53
1572283616,51
1572283619,51
1572283622,51
1572283625,50
1572283628,51
1572283631,51
1572283634,51
1572283637,50
1572283640,50
1572283643,50
1572283646,51
1572283649,51
1572283652,51
1572283655,50
1572283658,50
1572283661,50
1572283664,50
1572283667,51
1572283670,52
1572283673,53
1572283676,54
1572283679,53
1572283682,53
1572283685,51
1572283688,52
1572283691,52
1572283694,52
1572283697,52
1572283700,52
1572283703,52
1572283706,52
1572283709,52
1572283712,52
1572283715,52
1572283718,52
1572283721,52
1572283724,52
1572283727,52
1572283730,52
1572283733,52
1572283736,52
1572283739,52
1572283742,51
1572283745,50
1572283748,53
1572283751,53
1572283754,52
1572283757,52
1572283760,53
1572283763,53
1572283766,53
1572283769,53
1572283772,53
1572283775,53
1572283778,53
1572283781,53
1572283784,52
1572283787,53
1572283790,54
1572283793,54
1572283796,52
1572283799,53
1572283802,53
